age,nationality,position,overall_rating,potential_rating,matches_played,goals,assists,minutes_played,market_value_million_eur,contract_years_left,injury_prone,transfer_risk_level,growth_dynamic,growth_percentage,avg_minutes_per_match,goals_per_90,assists_per_90,total_contributions,points_per_90,contract_expiry,contract_ration,career_phase,player_role_cluster,investment_class
18,0,0,60,72,30,8,17,4046,88.54,2,0,0,12,20.0,134.86666666666667,0.17795353435491842,0.37815126050420167,25,0.5561047948591201,20,0.1111111111111111,0,1,2
26,1,5,78,86,28,37,23,3210,150.55,2,0,2,8,10.256410256410255,114.64285714285714,1.0373831775700935,0.6448598130841121,60,1.6822429906542056,28,0.07692307692307693,0,1,2
29,6,6,67,89,41,18,10,2694,146.55,1,0,1,22,32.83582089552239,65.70731707317073,0.6013363028953229,0.33407572383073497,28,0.9354120267260579,30,0.034482758620689655,2,2,3
37,4,6,62,66,53,39,7,3595,13.32,5,0,2,4,6.451612903225806,67.83018867924528,0.976356050069541,0.17524339360222532,46,1.1515994436717663,42,0.13513513513513514,1,2,2
22,6,1,84,73,16,6,21,1267,16.12,0,0,1,11,-13.095238095238097,79.1875,0.4262036306235202,1.4917127071823204,27,1.9179163378058406,22,0.0,0,1,2
28,1,4,64,73,50,4,2,3576,118.94,1,0,1,9,14.0625,71.52,0.10067114093959731,0.050335570469798654,6,0.15100671140939598,29,0.03571428571428571,2,1,2
28,1,2,78,77,28,23,13,421,47.01,0,0,0,1,-1.282051282051282,15.035714285714286,4.9168646080760094,2.7790973871733966,36,7.695961995249405,28,0.0,2,0,2
36,5,8,77,70,48,6,1,3266,118.53,5,0,1,7,-9.090909090909092,68.04166666666667,0.1653398652786283,0.027556644213104716,7,0.192896509491733,41,0.1388888888888889,1,2,2
27,7,5,90,94,43,10,15,1657,26.46,0,0,2,4,4.444444444444445,38.53488372093023,0.5431502715751357,0.8147254073627037,25,1.3578756789378394,27,0.0,0,2,0
39,7,2,92,79,14,8,5,2100,71.77,3,1,1,13,-14.130434782608695,150.0,0.34285714285714286,0.2142857142857143,13,0.5571428571428572,42,0.07692307692307693,1,1,2
23,0,8,77,79,25,29,0,3939,18.89,1,0,0,2,2.5974025974025974,157.56,0.6626047220106627,0.0,29,0.6626047220106627,24,0.043478260869565216,0,1,2
17,2,6,75,71,11,2,13,684,51.14,2,1,1,4,-5.333333333333334,62.18181818181818,0.2631578947368421,1.7105263157894737,15,1.9736842105263157,19,0.11764705882352941,0,2,2
17,0,3,75,75,24,21,9,2226,16.35,4,0,1,0,0.0,92.75,0.8490566037735848,0.3638814016172507,30,1.2129380053908356,21,0.23529411764705882,3,1,2
36,3,2,66,66,40,39,5,4388,174.72,5,0,2,0,0.0,109.7,0.7999088422971741,0.10255241567912488,44,0.902461257976299,41,0.1388888888888889,1,1,2
29,1,7,73,74,4,19,8,2422,71.41,5,0,2,1,1.36986301369863,605.5,0.7060280759702725,0.2972749793559042,27,1.0033030553261768,34,0.1724137931034483,1,1,2
25,6,5,84,81,3,31,6,1077,162.26,4,0,2,3,-3.571428571428571,359.0,2.5905292479108635,0.5013927576601671,37,3.0919220055710306,29,0.16,3,1,2
19,4,1,91,71,43,6,24,3985,174.83,1,0,2,20,-21.978021978021978,92.67441860465117,0.1355081555834379,0.5420326223337516,30,0.6775407779171895,20,0.05263157894736842,0,1,2
23,1,7,81,68,47,6,1,3840,163.77,4,0,1,13,-16.049382716049383,81.70212765957447,0.140625,0.0234375,7,0.1640625,27,0.17391304347826086,3,1,2
22,1,4,75,95,40,19,10,3316,82.17,0,0,1,20,26.666666666666668,82.9,0.5156815440289505,0.27141133896260555,29,0.7870928829915561,22,0.0,0,1,1
24,0,0,88,89,30,24,13,2843,140.31,4,0,2,1,1.1363636363636365,94.76666666666667,0.759760816039395,0.41153710868800564,37,1.1712979247274007,28,0.16666666666666666,3,1,0
25,4,8,75,77,2,34,4,3439,28.09,0,1,2,2,2.666666666666667,1719.5,0.8897935446350683,0.10468159348647862,38,0.9944751381215469,25,0.0,0,1,2
21,4,6,71,82,52,23,8,4111,17.52,0,0,1,11,15.492957746478872,79.0576923076923,0.5035271223546582,0.1751398686450985,31,0.6786669909997568,21,0.0,0,1,2
17,4,5,76,85,2,39,6,4271,157.9,2,1,2,9,11.842105263157894,2135.5,0.8218215874502458,0.1264340903769609,45,0.9482556778272068,19,0.11764705882352941,0,1,2
35,0,1,86,65,25,12,24,1903,6.09,4,0,0,21,-24.418604651162788,76.12,0.5675249605885444,1.1350499211770888,36,1.7025748817656334,39,0.11428571428571428,1,1,2
26,1,3,84,72,49,38,13,4224,175.03,2,0,2,12,-14.285714285714285,86.20408163265306,0.8096590909090909,0.27698863636363635,51,1.0866477272727273,28,0.07692307692307693,0,1,2
28,0,6,72,85,16,3,15,3294,121.15,4,0,1,13,18.055555555555554,205.875,0.08196721311475409,0.4098360655737705,18,0.4918032786885246,32,0.14285714285714285,1,1,3
31,7,5,67,85,9,11,21,425,75.82,0,0,2,18,26.865671641791046,47.22222222222222,2.3294117647058825,4.447058823529411,32,6.776470588235293,31,0.0,2,2,3
38,7,3,64,91,1,16,15,2401,25.88,4,0,1,27,42.1875,2401.0,0.599750104123282,0.5622657226155768,31,1.162015826738859,42,0.10526315789473684,1,1,3
25,0,1,71,83,23,0,6,749,130.32,5,0,1,12,16.901408450704224,32.56521739130435,0.0,0.7209612817089454,6,0.7209612817089454,30,0.2,3,2,2
36,4,0,62,87,10,16,9,43,101.58,5,0,2,25,40.32258064516129,4.3,33.48837209302326,18.837209302325583,25,52.32558139534884,41,0.1388888888888889,1,0,3
33,5,7,94,69,23,1,20,1559,128.15,2,0,1,25,-26.595744680851062,67.78260869565217,0.05772931366260423,1.1545862732520846,21,1.2123155869146889,35,0.06060606060606061,2,2,2
33,1,7,92,72,34,5,5,4194,75.52,3,0,1,20,-21.73913043478261,123.3529411764706,0.10729613733905578,0.10729613733905578,10,0.21459227467811157,36,0.09090909090909091,1,1,2
36,0,6,81,75,22,10,16,3468,12.39,5,0,1,6,-7.4074074074074066,157.63636363636363,0.2595155709342561,0.4152249134948097,26,0.6747404844290658,41,0.1388888888888889,1,1,2
28,0,5,68,80,31,17,0,3951,57.04,2,0,1,12,17.647058823529413,127.45161290322581,0.387243735763098,0.0,17,0.387243735763098,30,0.07142857142857142,2,1,2
23,0,5,77,88,22,39,1,4266,57.05,3,0,1,11,14.285714285714285,193.9090909090909,0.8227848101265822,0.021097046413502112,40,0.8438818565400844,26,0.13043478260869565,3,1,2
18,5,1,88,85,33,24,13,147,2.06,1,0,1,3,-3.4090909090909087,4.454545454545454,14.693877551020407,7.959183673469388,37,22.653061224489797,19,0.05555555555555555,0,0,0
19,5,0,86,87,40,38,3,2170,2.22,2,0,1,1,1.1627906976744187,54.25,1.5760368663594468,0.12442396313364056,41,1.7004608294930874,21,0.10526315789473684,0,2,0
33,3,5,76,72,18,27,8,111,59.87,5,0,1,4,-5.263157894736842,6.166666666666667,21.891891891891895,6.486486486486487,35,28.37837837837838,38,0.15151515151515152,1,0,2
21,7,1,93,71,1,15,22,4163,131.11,5,0,0,22,-23.655913978494624,4163.0,0.3242853711265914,0.47561854431900075,37,0.7999039154455921,26,0.23809523809523808,3,1,2
33,6,4,62,66,50,11,5,827,112.52,4,1,2,4,6.451612903225806,16.54,1.1970979443772671,0.5441354292623942,16,1.7412333736396612,37,0.12121212121212122,1,0,2
33,4,6,64,94,1,28,16,1752,43.4,3,0,1,30,46.875,1752.0,1.4383561643835616,0.821917808219178,44,2.2602739726027394,36,0.09090909090909091,1,1,3
33,2,4,73,77,14,22,20,2939,108.7,5,1,0,4,5.47945205479452,209.92857142857142,0.6736985369173187,0.6124532153793807,42,1.2861517522966994,38,0.15151515151515152,1,1,2
18,5,6,62,87,20,20,10,3728,116.7,4,0,1,25,40.32258064516129,186.4,0.48283261802575106,0.24141630901287553,30,0.7242489270386265,22,0.2222222222222222,3,1,3
18,6,3,82,93,34,15,3,3616,94.3,3,0,2,11,13.414634146341465,106.3529411764706,0.3733407079646018,0.07466814159292036,18,0.4480088495575221,21,0.16666666666666666,3,1,2
38,5,1,89,84,4,25,20,3723,94.08,2,0,1,5,-5.617977528089887,930.75,0.604351329572925,0.4834810636583401,45,1.087832393231265,40,0.05263157894736842,2,1,2
39,4,1,82,97,42,36,8,2277,66.87,2,0,0,15,18.29268292682927,54.214285714285715,1.4229249011857708,0.31620553359683795,44,1.7391304347826086,41,0.05128205128205128,2,2,1
21,2,2,86,93,26,21,15,159,22.65,4,1,1,7,8.13953488372093,6.115384615384615,11.88679245283019,8.49056603773585,36,20.37735849056604,25,0.19047619047619047,3,0,0
17,3,3,69,79,23,9,2,3365,69.69,2,0,1,10,14.492753623188406,146.30434782608697,0.24071322436849926,0.05349182763744428,11,0.29420505200594355,19,0.11764705882352941,0,1,2
17,0,1,84,87,6,6,3,2233,62.49,4,0,1,3,3.571428571428571,372.1666666666667,0.2418271383788625,0.12091356918943125,9,0.3627407075682938,21,0.23529411764705882,3,1,2
35,3,5,72,67,5,8,23,1013,106.76,0,1,0,5,-6.944444444444445,202.6,0.7107601184600197,2.043435340572557,31,2.7541954590325766,35,0.0,2,1,2
18,5,6,75,93,45,24,2,551,154.2,3,1,1,18,24.0,12.244444444444444,3.9201451905626135,0.32667876588021777,26,4.246823956442832,21,0.16666666666666666,3,0,1
37,3,4,93,72,32,14,12,1175,67.88,4,1,1,21,-22.58064516129032,36.71875,1.0723404255319149,0.9191489361702128,26,1.9914893617021276,41,0.10810810810810811,1,2,2
28,6,6,81,86,48,12,18,1163,127.9,3,0,1,5,6.172839506172839,24.229166666666668,0.9286328460877042,1.3929492691315561,30,2.3215821152192606,31,0.10714285714285714,1,0,2
22,1,7,76,93,16,25,24,1308,146.22,0,0,0,17,22.36842105263158,81.75,1.720183486238532,1.651376146788991,49,3.371559633027523,22,0.0,0,1,1
39,5,2,82,66,45,20,20,1492,38.51,3,0,1,16,-19.51219512195122,33.15555555555556,1.2064343163538873,1.2064343163538873,40,2.4128686327077746,42,0.07692307692307693,1,2,2
20,5,1,68,65,41,22,0,1241,162.35,4,1,2,3,-4.411764705882353,30.26829268292683,1.5954875100725223,0.0,22,1.5954875100725223,24,0.2,3,2,2
39,6,0,61,84,29,27,22,1777,13.14,2,1,1,23,37.704918032786885,61.275862068965516,1.3674732695554306,1.1142374788970175,49,2.481710748452448,41,0.05128205128205128,2,2,1
27,7,8,91,85,7,37,22,59,162.36,3,0,2,6,-6.593406593406594,8.428571428571429,56.440677966101696,33.559322033898304,59,90.0,30,0.1111111111111111,3,0,0
33,2,2,81,72,39,11,5,1633,29.87,3,0,1,9,-11.11111111111111,41.87179487179487,0.6062461726883037,0.27556644213104714,16,0.8818126148193509,36,0.09090909090909091,1,2,2
22,0,1,72,91,45,23,21,2451,61.02,5,0,1,19,26.38888888888889,54.46666666666667,0.8445532435740515,0.7711138310893512,44,1.6156670746634028,27,0.22727272727272727,3,2,3
21,6,4,67,70,6,12,2,335,109.14,5,0,0,3,4.477611940298507,55.833333333333336,3.2238805970149254,0.5373134328358209,14,3.7611940298507465,26,0.23809523809523808,3,2,2
36,2,1,60,83,5,39,2,830,163.07,0,0,2,23,38.333333333333336,166.0,4.228915662650603,0.2168674698795181,41,4.445783132530121,36,0.0,2,1,1
18,4,8,76,82,3,1,15,1592,46.4,1,0,0,6,7.894736842105263,530.6666666666666,0.056532663316582916,0.8479899497487436,16,0.9045226130653267,19,0.05555555555555555,0,1,2
22,2,4,71,65,0,38,9,4380,137.56,2,0,2,6,-8.450704225352112,0.0,0.7808219178082192,0.18493150684931506,47,0.9657534246575343,24,0.09090909090909091,0,0,2
38,4,6,63,89,14,11,24,959,128.02,4,0,2,26,41.269841269841265,68.5,1.032325338894682,2.2523461939520333,35,3.284671532846715,42,0.10526315789473684,1,2,3
27,6,4,72,91,30,38,16,4166,29.17,0,1,2,19,26.38888888888889,138.86666666666667,0.8209313490158426,0.34565530484877577,54,1.1665866538646184,27,0.0,0,1,3
32,5,2,90,71,24,13,6,1121,86.56,4,0,2,19,-21.11111111111111,46.708333333333336,1.0437109723461195,0.4817127564674398,19,1.5254237288135593,36,0.125,1,2,2
32,5,6,66,93,46,29,12,2223,86.93,4,0,1,27,40.909090909090914,48.32608695652174,1.174089068825911,0.48582995951417,41,1.659919028340081,36,0.125,1,2,3
17,7,1,82,95,32,18,10,3816,55.18,3,0,1,13,15.853658536585366,119.25,0.4245283018867924,0.2358490566037736,28,0.6603773584905661,20,0.17647058823529413,3,1,2
25,6,3,83,83,51,30,9,1098,140.5,0,0,1,0,0.0,21.529411764705884,2.459016393442623,0.7377049180327869,39,3.1967213114754096,25,0.0,0,0,2
22,4,1,64,70,34,24,6,142,166.71,0,1,1,6,9.375,4.176470588235294,15.211267605633802,3.8028169014084505,30,19.014084507042252,22,0.0,0,0,2
32,2,8,64,89,54,3,23,2978,129.12,5,1,1,25,39.0625,55.148148148148145,0.09066487575554062,0.6950973807924782,26,0.7857622565480189,37,0.15625,1,2,3
19,2,3,76,95,4,12,5,1046,175.15,2,0,0,19,25.0,261.5,1.0325047801147227,0.43021032504780116,17,1.462715105162524,21,0.10526315789473684,0,1,1
36,4,1,89,73,4,35,23,1068,9.56,1,1,0,16,-17.97752808988764,267.0,2.9494382022471908,1.9382022471910112,58,4.887640449438202,37,0.027777777777777776,2,1,2
20,3,0,68,84,35,36,0,4187,7.18,4,0,2,16,23.52941176470588,119.62857142857143,0.7738237401480773,0.0,36,0.7738237401480773,24,0.2,3,1,1
35,7,2,65,74,16,2,16,3340,160.95,2,0,1,9,13.846153846153847,208.75,0.05389221556886228,0.4311377245508982,18,0.48502994011976047,37,0.05714285714285714,2,1,2
19,1,0,84,91,52,15,24,3435,161.66,5,0,1,7,8.333333333333332,66.0576923076923,0.3930131004366812,0.62882096069869,39,1.0218340611353713,24,0.2631578947368421,3,2,2
35,5,6,78,77,51,25,11,3779,19.73,2,0,2,1,-1.282051282051282,74.09803921568627,0.5953956073035194,0.26197406721354854,36,0.8573696745170679,37,0.05714285714285714,2,1,2
36,0,7,75,66,13,39,3,4477,64.66,4,0,2,9,-12.0,344.38461538461536,0.7840071476435112,0.060308242126423946,42,0.8443153897699353,40,0.1111111111111111,1,1,2
23,2,1,80,85,28,38,2,965,150.45,3,0,2,5,6.25,34.464285714285715,3.5440414507772022,0.18652849740932642,40,3.7305699481865284,26,0.13043478260869565,3,2,2
36,0,5,61,97,7,18,5,1179,23.57,3,1,0,36,59.01639344262295,168.42857142857142,1.3740458015267174,0.38167938931297707,23,1.7557251908396947,39,0.08333333333333333,1,1,3
25,1,5,69,88,33,14,15,2434,48.5,4,0,1,19,27.536231884057973,73.75757575757575,0.5176663927691044,0.5546425636811833,29,1.0723089564502875,29,0.16,3,1,3
17,6,4,75,98,39,31,12,500,122.74,5,0,1,23,30.666666666666664,12.820512820512821,5.58,2.16,43,7.739999999999999,22,0.29411764705882354,3,0,1
24,0,0,74,73,0,20,8,49,176.75,5,0,1,1,-1.3513513513513513,0.0,36.734693877551024,14.693877551020407,28,51.42857142857142,29,0.20833333333333334,3,0,2
23,1,2,72,66,28,0,10,969,143.59,0,0,1,6,-8.333333333333332,34.607142857142854,0.0,0.9287925696594427,10,0.9287925696594427,23,0.0,0,2,2
34,5,1,72,94,35,5,19,987,140.03,1,0,1,22,30.555555555555557,28.2,0.45592705167173253,1.7325227963525838,24,2.188449848024316,35,0.029411764705882353,2,0,3
24,4,8,91,86,50,26,24,1115,62.01,3,0,0,5,-5.4945054945054945,22.3,2.098654708520179,1.937219730941704,50,4.0358744394618835,27,0.125,3,0,0
17,3,4,67,75,36,22,20,3932,119.21,1,1,0,8,11.940298507462686,109.22222222222223,0.503560528992879,0.4577822990844354,42,0.9613428280773143,18,0.058823529411764705,0,1,2
27,5,6,77,81,28,30,12,1479,20.8,2,1,0,4,5.194805194805195,52.82142857142857,1.8255578093306288,0.7302231237322515,42,2.5557809330628802,29,0.07407407407407407,0,2,2
34,2,3,85,77,4,11,22,4434,178.61,2,1,0,8,-9.411764705882353,1108.5,0.22327469553450607,0.44654939106901215,33,0.6698240866035183,36,0.058823529411764705,2,1,2
39,1,6,69,71,52,20,18,3124,86.76,4,1,0,2,2.898550724637681,60.07692307692308,0.5761843790012804,0.5185659411011524,38,1.094750320102433,43,0.10256410256410256,1,2,2
26,0,1,90,80,31,1,2,3567,115.17,4,0,0,10,-11.11111111111111,115.06451612903226,0.025231286795626577,0.050462573591253154,3,0.07569386038687972,30,0.15384615384615385,3,1,2
19,2,7,92,97,51,4,11,1658,157.77,4,1,2,5,5.434782608695652,32.509803921568626,0.21712907117008443,0.5971049457177322,15,0.8142340168878167,23,0.21052631578947367,3,2,0
23,3,3,88,65,23,8,18,1876,0.67,5,1,1,23,-26.136363636363637,81.56521739130434,0.3837953091684435,0.863539445628998,26,1.2473347547974414,28,0.21739130434782608,3,1,2
32,4,0,64,75,18,19,7,2051,175.69,3,1,1,11,17.1875,113.94444444444444,0.8337396392003901,0.30716723549488056,26,1.1409068746952706,35,0.09375,1,1,2
32,6,1,72,70,11,17,13,4376,64.97,1,0,1,2,-2.7777777777777777,397.8181818181818,0.34963436928702013,0.2673674588665448,30,0.6170018281535649,33,0.03125,2,1,2
36,2,7,60,84,51,21,21,2815,61.46,2,0,1,24,40.0,55.19607843137255,0.6714031971580817,0.6714031971580817,42,1.3428063943161634,38,0.05555555555555555,2,2,1
33,6,0,82,90,0,7,8,970,26.54,1,0,0,8,9.75609756097561,0.0,0.6494845360824743,0.7422680412371134,15,1.3917525773195876,34,0.030303030303030304,2,0,2
18,1,7,62,76,6,33,24,207,154.54,3,0,2,14,22.58064516129032,34.5,14.34782608695652,10.434782608695652,57,24.782608695652176,21,0.16666666666666666,3,2,2
17,3,0,62,94,16,8,23,259,156.82,1,0,1,32,51.61290322580645,16.1875,2.77992277992278,7.992277992277993,31,10.772200772200772,18,0.058823529411764705,0,0,3
32,0,2,66,92,33,6,16,4358,4.09,1,0,1,26,39.39393939393939,132.06060606060606,0.12391005048187241,0.33042680128499313,22,0.4543368517668655,33,0.03125,2,1,3
28,3,5,94,91,42,29,5,782,10.5,5,0,1,3,-3.1914893617021276,18.61904761904762,3.337595907928389,0.5754475703324808,34,3.9130434782608696,33,0.17857142857142858,1,0,0
21,3,6,74,83,6,17,3,504,165.34,4,1,1,9,12.162162162162163,84.0,3.0357142857142856,0.5357142857142857,20,3.571428571428571,25,0.19047619047619047,3,1,2
21,7,2,62,69,16,26,3,1573,22.55,5,0,1,7,11.29032258064516,98.3125,1.487603305785124,0.17164653528289892,29,1.6592498410680228,26,0.23809523809523808,3,1,2
39,3,3,88,69,2,15,18,4298,111.96,5,0,1,19,-21.59090909090909,2149.0,0.3140995812005584,0.37691949744067005,33,0.6910190786412285,44,0.1282051282051282,1,1,2
25,3,4,89,91,28,20,11,1759,111.73,1,0,1,2,2.247191011235955,62.82142857142857,1.023308698123934,0.5628197839681638,31,1.5861284820920978,26,0.04,0,2,0
25,5,5,77,92,21,4,24,3794,156.62,1,0,2,15,19.480519480519483,180.66666666666666,0.09488666315234581,0.5693199789140748,28,0.6642066420664207,26,0.04,0,1,1
19,2,2,70,90,37,28,1,3590,103.29,5,1,1,20,28.57142857142857,97.02702702702703,0.7019498607242339,0.025069637883008356,29,0.7270194986072424,24,0.2631578947368421,3,1,3
35,0,1,60,91,53,36,16,4140,78.41,1,0,2,31,51.66666666666667,78.11320754716981,0.782608695652174,0.34782608695652173,52,1.1304347826086956,36,0.02857142857142857,2,1,3
32,5,7,88,85,42,21,14,1401,175.4,5,0,1,3,-3.4090909090909087,33.357142857142854,1.3490364025695931,0.8993576017130621,35,2.2483940042826553,37,0.15625,1,2,0
32,5,3,69,65,28,13,9,788,41.57,0,1,1,4,-5.797101449275362,28.142857142857142,1.484771573604061,1.0279187817258884,22,2.512690355329949,32,0.0,2,0,2
19,2,1,87,92,49,18,2,3329,47.66,5,1,2,5,5.747126436781609,67.93877551020408,0.4866326224091319,0.054070291378792434,20,0.5407029137879243,24,0.2631578947368421,3,2,0
36,2,5,90,79,49,34,19,2844,15.72,2,0,1,11,-12.222222222222221,58.04081632653061,1.0759493670886076,0.6012658227848101,53,1.6772151898734178,38,0.05555555555555555,2,2,2
38,1,7,78,81,53,23,3,3985,175.57,2,1,1,3,3.8461538461538463,75.18867924528301,0.5194479297365119,0.06775407779171895,26,0.5872020075282308,40,0.05263157894736842,2,1,2
17,2,3,62,90,41,5,21,4012,127.29,1,1,0,28,45.16129032258064,97.85365853658537,0.11216350947158525,0.47108673978065807,26,0.5832502492522433,18,0.058823529411764705,0,1,3
36,7,4,74,84,4,2,0,2092,2.67,5,1,2,10,13.513513513513514,523.0,0.08604206500956023,0.0,2,0.08604206500956023,41,0.1388888888888889,1,1,2
27,7,5,92,89,29,33,0,2967,126.92,5,1,2,3,-3.260869565217391,102.3103448275862,1.0010111223458038,0.0,33,1.0010111223458038,32,0.18518518518518517,3,1,0
33,5,3,85,77,22,1,17,1069,73.04,4,1,0,8,-9.411764705882353,48.59090909090909,0.08419083255378859,1.431244153414406,18,1.5154349859681948,37,0.12121212121212122,1,2,2
24,6,2,75,97,54,14,3,1675,174.18,4,0,0,22,29.333333333333332,31.01851851851852,0.7522388059701491,0.16119402985074627,17,0.9134328358208955,28,0.16666666666666666,3,2,1
20,1,3,92,89,20,36,22,2612,50.29,4,0,1,3,-3.260869565217391,130.6,1.2404287901990811,0.7580398162327718,58,1.998468606431853,24,0.2,3,1,0
22,6,5,79,72,25,14,21,4396,128.0,5,0,0,7,-8.860759493670885,175.84,0.28662420382165604,0.42993630573248404,35,0.7165605095541401,27,0.22727272727272727,3,1,2
24,6,2,72,69,53,31,14,287,113.12,5,1,0,3,-4.166666666666666,5.415094339622642,9.721254355400697,4.390243902439025,45,14.11149825783972,29,0.20833333333333334,3,0,2
36,5,1,92,70,46,20,24,785,2.66,2,0,1,22,-23.91304347826087,17.065217391304348,2.2929936305732483,2.751592356687898,44,5.044585987261146,38,0.05555555555555555,2,0,2
19,4,5,64,87,20,16,22,2316,159.4,3,0,2,23,35.9375,115.8,0.6217616580310881,0.8549222797927462,38,1.4766839378238343,22,0.15789473684210525,3,1,3
32,5,8,73,94,19,33,20,2838,25.56,1,0,1,21,28.767123287671232,149.3684210526316,1.0465116279069768,0.6342494714587739,53,1.6807610993657507,33,0.03125,2,1,3
19,0,4,86,78,22,31,21,3637,119.61,2,0,2,8,-9.30232558139535,165.3181818181818,0.76711575474292,0.5196590596645587,52,1.2867748144074787,21,0.10526315789473684,0,1,2
34,0,8,82,87,3,22,9,2628,139.71,4,0,2,5,6.097560975609756,876.0,0.7534246575342465,0.3082191780821918,31,1.0616438356164384,38,0.11764705882352941,1,1,2
30,2,6,73,75,20,34,24,1265,113.75,2,0,1,2,2.73972602739726,63.25,2.4189723320158105,1.707509881422925,58,4.126482213438735,32,0.06666666666666667,2,2,2
34,2,7,63,95,20,36,16,2983,17.93,2,0,0,32,50.79365079365079,149.15,1.0861548776399599,0.4827355011733155,52,1.5688903788132753,36,0.058823529411764705,2,1,3
18,4,0,78,70,0,36,24,3015,175.54,2,1,0,8,-10.256410256410255,0.0,1.0746268656716418,0.7164179104477612,60,1.791044776119403,20,0.1111111111111111,0,0,2
38,2,4,63,75,14,32,21,70,43.01,4,0,0,12,19.047619047619047,5.0,41.14285714285714,27.0,53,68.14285714285714,42,0.10526315789473684,1,0,2
19,0,8,89,77,16,24,11,2460,113.2,3,0,1,12,-13.48314606741573,153.75,0.8780487804878049,0.4024390243902439,35,1.2804878048780488,22,0.15789473684210525,3,1,2
32,6,0,78,76,50,36,19,611,143.59,0,0,1,2,-2.564102564102564,12.22,5.30278232405892,2.7986906710310966,55,8.101472995090017,32,0.0,2,0,2
25,5,4,90,66,13,39,11,3523,169.09,1,0,0,24,-26.666666666666668,271.0,0.9963099630996309,0.2810105024127164,50,1.2773204655123476,26,0.04,0,1,2
